,MOF ID,name,topology,First nodular symmetry code,First nodular character,First nodular ID,Second nodular symmetry code,Second nodular character,Second nodular ID,Connecting building block ID,VF,VSA,GSA,PLD,LCD,LCD/PLD,UCV,GPV,density,bulk,shear
2046,7859,qtz_sym_4_mc_1_L_3,qtz,4,metaliic,1,4,metallic,1,3,0.9,1580,6932,13.1,13.7,1.045802,9308.224,3.949326,0.227887,5.850069,0.38008
2047,7853,qtz_sym_4_mc_1_L_34,qtz,4,metaliic,1,4,metallic,1,34,0.96,846,8815,23.2,23.6,1.017241,32479.16,9.997626,0.096023,2.262632,0.063798
2048,7856,qtz_sym_4_mc_1_L_37,qtz,4,metaliic,1,4,metallic,1,37,0.96,822,8632,22.2,23.9,1.076577,32744.28,10.07923,0.095245,2.130115,0.067038
2049,7861,qtz_sym_4_mc_1_L_41,qtz,4,metaliic,1,4,metallic,1,41,0.96,750,8590,24.6,26.2,1.065041,41677.3,10.99911,0.08728,1.779738,0.052378
2050,7863,qtz_sym_4_mc_1_L_43,qtz,4,metaliic,1,4,metallic,1,43,0.97,669,8401,26.5,29.2,1.101887,52190.2,12.17979,0.07964,1.175711,0.042016
2051,7865,qtz_sym_4_mc_1_L_45,qtz,4,metaliic,1,4,metallic,1,45,0.97,632,7327,28,29.3,1.046429,49545.21,11.243,0.086276,1.343178,0.05271
2052,7866,qtz_sym_4_mc_1_L_46,qtz,4,metaliic,1,4,metallic,1,46,0.97,602,9066,28.3,30.4,1.074205,58355.59,14.60047,0.066436,1.206468,0.03437
2053,7877,reo_sym_8_mc_7_L_12,reo,8,metaliic,7,8,metallic,7,12,0.69,1407,1672,5.9,13.7,2.322034,5376.633,0.741607,0.930412,20.34322,14.64337
2054,7878,reo_sym_8_mc_7_L_13,reo,8,metaliic,7,8,metallic,7,13,0.71,1569,1777,6.3,15.1,2.396825,5211.458,0.728196,0.975012,24.45162,14.28279
2055,7881,reo_sym_8_mc_7_L_16,reo,8,metaliic,7,8,metallic,7,16,0.81,1878,3124,8.8,17.6,2,6595.409,1.202278,0.673721,16.88426,10.12464
2056,7886,reo_sym_8_mc_7_L_20,reo,8,metaliic,7,8,metallic,7,20,0.81,1839,3448,8.1,18.3,2.259259,9380.026,1.38617,0.584344,10.57012,6.484665
2057,7892,reo_sym_8_mc_7_L_26,reo,8,metaliic,7,8,metallic,7,26,0.83,1735,3471,10.6,21.3,2.009434,12397.74,1.541281,0.538513,9.608426,6.110141
2058,7893,reo_sym_8_mc_7_L_27,reo,8,metaliic,7,8,metallic,7,27,0.87,1776,4498,11.2,22.1,1.973214,11251.15,1.988667,0.437479,11.03552,5.163676
2059,7907,reo_sym_8_mc_7_L_3,reo,8,metaliic,7,8,metallic,7,3,0.71,1565,1558,6.4,13.1,2.046875,3470.013,0.621395,1.14259,33.76052,20.16609
2060,7901,reo_sym_8_mc_7_L_34,reo,8,metaliic,7,8,metallic,7,34,0.87,1804,4950,11.6,22.2,1.913793,15042.54,2.195872,0.396198,6.923664,3.409661
2061,7904,reo_sym_8_mc_7_L_37,reo,8,metaliic,7,8,metallic,7,37,0.87,1729,4749,10.8,22.3,2.064815,15052.11,2.197264,0.395947,6.388988,3.172468
2062,7909,reo_sym_8_mc_7_L_41,reo,8,metaliic,7,8,metallic,7,41,0.87,1632,4906,11.9,25,2.10084,19602.35,2.437152,0.356974,4.266224,2.550648
2063,7911,reo_sym_8_mc_7_L_43,reo,8,metaliic,7,8,metallic,7,43,0.89,1542,5128,13.2,27.3,2.068182,25133.19,2.783816,0.319705,3.233135,1.854879
2064,7913,reo_sym_8_mc_7_L_45,reo,8,metaliic,7,8,metallic,7,45,0.89,1484,4582,13.4,27.2,2.029851,24056.17,2.588421,0.343839,3.864176,2.584666
2065,7914,reo_sym_8_mc_7_L_46,reo,8,metaliic,7,8,metallic,7,46,0.91,1401,5643,14.5,28.6,1.972414,28194.38,3.431813,0.265166,2.127071,1.509337
2066,7924,reo_sym_8_mc_8_L_12,reo,8,metaliic,8,8,metallic,8,12,0.82,1582,3076,11,20.1,1.827273,10575.54,1.450775,0.565215,21.56707,11.94025
2067,7925,reo_sym_8_mc_8_L_13,reo,8,metaliic,8,8,metallic,8,13,0.82,1665,3108,10.9,20.7,1.899083,10297.91,1.394321,0.5881,23.9512,12.84122
2068,7928,reo_sym_8_mc_8_L_16,reo,8,metaliic,8,8,metallic,8,16,0.87,1687,4330,11.9,23.6,1.983193,12524.71,2.011003,0.43262,18.1345,9.116178
2069,7933,reo_sym_8_mc_8_L_20,reo,8,metaliic,8,8,metallic,8,20,0.88,1629,4614,13.7,24.5,1.788321,16751.14,2.283259,0.385414,13.3198,7.021189
2070,7937,reo_sym_8_mc_8_L_24,reo,8,metaliic,8,8,metallic,8,24,0.89,1476,4673,15.1,26.9,1.781457,22017.26,2.614871,0.340361,9.776243,5.501751
2071,7939,reo_sym_8_mc_8_L_26,reo,8,metaliic,8,8,metallic,8,26,0.89,1460,4340,15.2,28.1,1.848684,21136.94,2.458645,0.361988,12.46152,6.579571
2072,7940,reo_sym_8_mc_8_L_27,reo,8,metaliic,8,8,metallic,8,27,0.9,1465,5331,14.6,28.7,1.965753,19493.86,2.975098,0.302511,12.19972,5.767465
2073,7954,reo_sym_8_mc_8_L_3,reo,8,metaliic,8,8,metallic,8,3,0.81,1829,3098,9.1,18.5,2.032967,7450.883,1.221762,0.662977,28.33251,15.65154
2074,7948,reo_sym_8_mc_8_L_34,reo,8,metaliic,8,8,metallic,8,34,0.91,1536,5995,16.4,28.7,1.75,24957.09,3.274925,0.277869,8.980535,4.314601
2075,7951,reo_sym_8_mc_8_L_37,reo,8,metaliic,8,8,metallic,8,37,0.91,1410,5535,16.5,29.3,1.775758,25102.88,3.294058,0.276255,8.911122,4.665745
2076,7956,reo_sym_8_mc_8_L_41,reo,8,metaliic,8,8,metallic,8,41,0.91,1279,5442,18.5,32.5,1.756757,31633.64,3.610739,0.252026,6.039738,3.476688
2077,7958,reo_sym_8_mc_8_L_43,reo,8,metaliic,8,8,metallic,8,43,0.92,1222,5713,18.4,34.5,1.875,39609.83,4.044436,0.227473,5.426459,3.10062
2078,7960,reo_sym_8_mc_8_L_45,reo,8,metaliic,8,8,metallic,8,45,0.92,1184,5131,19.8,35.4,1.787879,37721.85,3.753248,0.245121,6.81369,3.660284
2079,7961,reo_sym_8_mc_8_L_46,reo,8,metaliic,8,8,metallic,8,46,0.93,1101,6127,21.3,37.4,1.755869,44006.42,4.84264,0.192044,4.114919,2.38739
2080,7971,reo_sym_8_mc_9_L_12,reo,8,metaliic,9,8,metallic,9,12,0.69,1407,1558,8.1,17.6,2.17284,8118.851,0.76401,0.90313,30.40703,18.76311
2081,7972,reo_sym_8_mc_9_L_13,reo,8,metaliic,9,8,metallic,9,13,0.69,1483,1575,8.9,17.3,1.94382,7871.171,0.732831,0.941554,36.31796,22.89347
2082,7975,reo_sym_8_mc_9_L_16,reo,8,metaliic,9,8,metallic,9,16,0.79,1715,2454,10.4,19.3,1.855769,9693.473,1.130582,0.698755,26.71035,14.61152
2083,7980,reo_sym_8_mc_9_L_20,reo,8,metaliic,9,8,metallic,9,20,0.8,1535,2623,10.5,22.7,2.161905,13345.92,1.366874,0.585277,21.28751,11.79665
2084,7984,reo_sym_8_mc_9_L_24,reo,8,metaliic,9,8,metallic,9,24,0.83,1438,2909,12.5,25.6,2.048,17901.9,1.679173,0.494291,16.03092,9.106489
2085,7986,reo_sym_8_mc_9_L_26,reo,8,metaliic,9,8,metallic,9,26,0.83,1443,2750,13.4,25.6,1.910448,17160.84,1.581513,0.524814,20.25553,12.07271
2086,7987,reo_sym_8_mc_9_L_27,reo,8,metaliic,9,8,metallic,9,27,0.85,1536,3316,14.1,24.5,1.737589,15654.25,1.834811,0.463263,18.13984,9.350952
2087,8001,reo_sym_8_mc_9_L_3,reo,8,metaliic,9,8,metallic,9,3,0.66,1709,1487,6.3,14.2,2.253968,5479.939,0.574573,1.14868,42.41,26.31942
2088,7995,reo_sym_8_mc_9_L_34,reo,8,metaliic,9,8,metallic,9,34,0.86,1463,3609,16.2,27.2,1.679012,20457.88,2.122356,0.40521,15.01127,7.075781
2089,7998,reo_sym_8_mc_9_L_37,reo,8,metaliic,9,8,metallic,9,37,0.86,1445,3589,13.5,27.9,2.066667,20596.31,2.13672,0.402486,14.79016,7.719457
2090,8003,reo_sym_8_mc_9_L_41,reo,8,metaliic,9,8,metallic,9,41,0.87,1291,3658,15.6,31.3,2.00641,26437.25,2.465896,0.352813,12.28841,6.273504
2091,8005,reo_sym_8_mc_9_L_43,reo,8,metaliic,9,8,metallic,9,43,0.89,1238,4004,17.7,33,1.864407,33517.6,2.877986,0.309244,9.572363,4.998698
2092,8007,reo_sym_8_mc_9_L_45,reo,8,metaliic,9,8,metallic,9,45,0.89,1214,3647,17.6,34,1.931818,31844.6,2.673403,0.332909,12.73649,7.264702
2093,8008,reo_sym_8_mc_9_L_46,reo,8,metaliic,9,8,metallic,9,46,0.9,1130,4324,18.8,36.5,1.941489,37524.55,3.443987,0.261325,9.18905,4.222186
2094,8019,rhr_sym_5_mc_2_L_12,rhr,5,metaliic,2,5,metallic,2,12,0.88,1480,4046,12.5,28,2.24,49599.83,2.247432,0.391558,9.745403,2.027222
2095,8020,rhr_sym_5_mc_2_L_13,rhr,5,metaliic,2,5,metallic,2,13,0.88,1475,3818,12.4,27.5,2.217742,47797.47,2.1312,0.412913,10.67034,2.261289
2096,8023,rhr_sym_5_mc_2_L_16,rhr,5,metaliic,2,5,metallic,2,16,0.92,1285,5120,14,30.8,2.2,63380.23,3.393031,0.271144,7.472589,1.260416
2097,8028,rhr_sym_5_mc_2_L_20,rhr,5,metaliic,2,5,metallic,2,20,0.93,1202,5729,17,36.4,2.141176,95573.93,4.16592,0.22324,5.786378,0.905894
2098,8032,rhr_sym_5_mc_2_L_24,rhr,5,metaliic,2,5,metallic,2,24,0.94,1062,6047,19.3,41.1,2.129534,137885.3,5.085479,0.18484,4.265526,0.683632
2099,8034,rhr_sym_5_mc_2_L_26,rhr,5,metaliic,2,5,metallic,2,26,0.94,990,5182,19.3,40,2.072539,130068.7,4.681485,0.200791,3.914378,0.865123
2100,8035,rhr_sym_5_mc_2_L_27,rhr,5,metaliic,2,5,metallic,2,27,0.95,954,6249,18.5,39.1,2.113514,116719.6,5.805462,0.163639,4.313516,0.620169
2101,8049,rhr_sym_5_mc_2_L_3,rhr,5,metaliic,2,5,metallic,2,3,0.86,1751,3681,10,22.6,2.26,29415.76,1.656634,0.519125,13.73289,2.925933
2102,8043,rhr_sym_5_mc_2_L_34,rhr,5,metaliic,2,5,metallic,2,34,0.94,946,6984,21.3,44.2,2.075117,162265.9,6.56026,0.143287,3.02738,0.37368
2103,8046,rhr_sym_5_mc_2_L_37,rhr,5,metaliic,2,5,metallic,2,37,0.96,902,6731,21.4,44.5,2.079439,163997.5,6.77134,0.141774,3.621682,0.483573
2104,8051,rhr_sym_5_mc_2_L_41,rhr,5,metaliic,2,5,metallic,2,41,0.96,828,7045,23.5,49.6,2.110638,222278.5,7.787467,0.123275,2.958353,0.366919
2105,8053,rhr_sym_5_mc_2_L_43,rhr,5,metaliic,2,5,metallic,2,43,0.97,716,6984,26.3,55.2,2.098859,295336.6,9.079507,0.106834,2.339347,0.328897
2106,8055,rhr_sym_5_mc_2_L_45,rhr,5,metaliic,2,5,metallic,2,45,0.96,677,5956,26.5,52.5,1.981132,274701.5,8.114962,0.1183,1.633708,0.394891
2107,8056,rhr_sym_5_mc_2_L_46,rhr,5,metaliic,2,5,metallic,2,46,0.97,638,7665,27.9,57.9,2.075269,337005.8,11.15073,0.08699,1.972423,0.221121
2108,8067,rhr_sym_5_mc_2_sym_5_on_10_L_12,rhr,5,metaliic,2,5,organic,10,12,0.91,1390,5122,13.1,28.9,2.206107,55644.97,3.217924,0.282791,2.818344,1.649423
2109,8068,rhr_sym_5_mc_2_sym_5_on_10_L_13,rhr,5,metaliic,2,5,organic,10,13,0.91,1353,4770,14.1,30.7,2.177305,54345.75,3.081111,0.295348,4.961669,1.655686
2110,8071,rhr_sym_5_mc_2_sym_5_on_10_L_16,rhr,5,metaliic,2,5,organic,10,16,0.94,1171,6453,17,34.3,2.017647,70900.06,4.936819,0.190406,4.335769,1.254008
2111,8076,rhr_sym_5_mc_2_sym_5_on_10_L_20,rhr,5,metaliic,2,5,organic,10,20,0.94,1105,6641,17.9,37,2.067039,102270.3,5.446497,0.172588,2.082503,0.661767
2112,8080,rhr_sym_5_mc_2_sym_5_on_10_L_24,rhr,5,metaliic,2,5,organic,10,24,0.95,1009,6928,19.5,39.6,2.030769,145295,6.331265,0.150049,0.95542,0.43334
2113,8082,rhr_sym_5_mc_2_sym_5_on_10_L_26,rhr,5,metaliic,2,5,organic,10,26,0.95,932,5968,21.2,44.6,2.103774,139515.8,5.908695,0.16078,1.956203,0.433689
2114,8083,rhr_sym_5_mc_2_sym_5_on_10_L_27,rhr,5,metaliic,2,5,organic,10,27,0.96,898,7659,21,42.4,2.019048,126015.4,7.848074,0.122323,1.970296,0.535371
2115,8097,rhr_sym_5_mc_2_sym_5_on_10_L_3,rhr,5,metaliic,2,5,organic,10,3,0.9,1434,4559,13.1,26.2,2,34801.72,2.703604,0.332889,9.601263,3.096814
2116,8091,rhr_sym_5_mc_2_sym_5_on_10_L_34,rhr,5,metaliic,2,5,organic,10,34,0.96,899,8158,22.6,45.7,2.022124,171802.1,8.429704,0.113883,1.007897,0.29379
2117,8094,rhr_sym_5_mc_2_sym_5_on_10_L_37,rhr,5,metaliic,2,5,organic,10,37,0.96,847,7879,22.9,48.4,2.113537,176061.2,8.638687,0.111128,1.752912,0.438271
2118,8099,rhr_sym_5_mc_2_sym_5_on_10_L_41,rhr,5,metaliic,2,5,organic,10,41,0.96,783,7866,25,52.1,2.084,231923.6,9.388019,0.102258,1.266706,0.28048
2119,8101,rhr_sym_5_mc_2_sym_5_on_10_L_43,rhr,5,metaliic,2,5,organic,10,43,0.97,696,7776,29.1,58.3,2.003436,304001.2,10.5818,0.091667,0.730506,0.260583
2120,8103,rhr_sym_5_mc_2_sym_5_on_10_L_45,rhr,5,metaliic,2,5,organic,10,45,0.97,656,6610,29.8,57.8,1.939597,283708.6,9.551569,0.101554,0.498282,0.137814
2121,8104,rhr_sym_5_mc_2_sym_5_on_10_L_46,rhr,5,metaliic,2,5,organic,10,46,0.97,616,8530,30.1,59.8,1.986711,345942.8,13.09227,0.07409,0.686836,0.153572
2122,8115,rhr_sym_5_mc_2_sym_5_on_11_L_12,rhr,5,metaliic,2,5,organic,11,12,0.91,1374,4824,13.8,29.8,2.15942,56369.87,3.072892,0.296138,7.326699,2.131642
2123,8116,rhr_sym_5_mc_2_sym_5_on_11_L_13,rhr,5,metaliic,2,5,organic,11,13,0.91,1343,4497,14.9,30.9,2.073826,54794.48,2.931701,0.3104,9.402685,2.406512
2124,8119,rhr_sym_5_mc_2_sym_5_on_11_L_16,rhr,5,metaliic,2,5,organic,11,16,0.94,1179,6061,17.3,34.4,1.988439,71035.72,4.618711,0.20352,6.107017,1.431922
2125,8124,rhr_sym_5_mc_2_sym_5_on_11_L_20,rhr,5,metaliic,2,5,organic,11,20,0.95,1118,6468,17.6,36.7,2.085227,103963.6,5.307707,0.178985,3.090461,0.821508
2126,8128,rhr_sym_5_mc_2_sym_5_on_11_L_24,rhr,5,metaliic,2,5,organic,11,24,0.95,994,6703,19.7,41.8,2.121827,149233.7,6.229345,0.152504,2.591422,0.659303
2127,8130,rhr_sym_5_mc_2_sym_5_on_11_L_26,rhr,5,metaliic,2,5,organic,11,26,0.95,919,5750,21.5,43.9,2.04186,142424.2,5.784958,0.164219,4.120312,0.743995
2128,8131,rhr_sym_5_mc_2_sym_5_on_11_L_27,rhr,5,metaliic,2,5,organic,11,27,0.96,895,7217,21.5,42.8,1.990698,126925.3,7.442553,0.128988,2.836161,0.622923
2129,8145,rhr_sym_5_mc_2_sym_5_on_11_L_3,rhr,5,metaliic,2,5,organic,11,3,0.9,1471,4270,13.1,26.2,2,34567.99,2.480466,0.362835,13.48063,3.616432
2130,8139,rhr_sym_5_mc_2_sym_5_on_11_L_34,rhr,5,metaliic,2,5,organic,11,34,0.96,891,7793,22.7,47.1,2.07489,173832,8.131459,0.11806,1.755399,0.351001
2131,8142,rhr_sym_5_mc_2_sym_5_on_11_L_37,rhr,5,metaliic,2,5,organic,11,37,0.96,842,7515,23.7,48.9,2.063291,177473.5,8.301769,0.115638,2.866727,0.520459
2132,8147,rhr_sym_5_mc_2_sym_5_on_11_L_41,rhr,5,metaliic,2,5,organic,11,41,0.96,779,7673,24.5,51.2,2.089796,236752.2,9.211637,0.104216,1.998661,0.356615
2133,8149,rhr_sym_5_mc_2_sym_5_on_11_L_43,rhr,5,metaliic,2,5,organic,11,43,0.97,686,7580,27.7,58.1,2.097473,311447.4,10.48093,0.092549,1.253831,0.359301
2134,8151,rhr_sym_5_mc_2_sym_5_on_11_L_45,rhr,5,metaliic,2,5,organic,11,45,0.97,637,6421,28.3,56.9,2.010601,293418.4,9.560795,0.101456,1.891113,0.268188
2135,8152,rhr_sym_5_mc_2_sym_5_on_11_L_46,rhr,5,metaliic,2,5,organic,11,46,0.97,609,8307,29.3,58.9,2.010239,354102.7,12.91855,0.075086,1.101351,0.20473
2136,8163,rhr_sym_5_mc_2_sym_5_on_12_L_12,rhr,5,metaliic,2,5,organic,12,12,0.9,1324,4659,14.4,31.9,2.215278,64079.15,3.059913,0.294126,7.895695,1.273577
2137,8164,rhr_sym_5_mc_2_sym_5_on_12_L_13,rhr,5,metaliic,2,5,organic,12,13,0.91,1273,4277,14.7,33.3,2.265306,62232.68,2.955361,0.307915,10.60627,1.590235
2138,8167,rhr_sym_5_mc_2_sym_5_on_12_L_16,rhr,5,metaliic,2,5,organic,12,16,0.94,1184,5954,17.3,36,2.080925,80329.23,4.545674,0.20679,6.286753,0.841618
2139,8172,rhr_sym_5_mc_2_sym_5_on_12_L_26,rhr,5,metaliic,2,5,organic,12,26,0.95,903,5695,21.6,43.9,2.032407,157097.1,5.84281,0.162593,3.453129,0.630189
2140,8180,rhr_sym_5_mc_2_sym_5_on_12_L_34,rhr,5,metaliic,2,5,organic,12,34,0.96,847,7426,23.7,49.1,2.07173,193282.5,8.182469,0.117324,2.548414,0.243231
2141,8185,rhr_sym_5_mc_2_sym_5_on_12_L_41,rhr,5,metaliic,2,5,organic,12,41,0.96,748,7403,25.8,53.8,2.085271,259056.9,9.270167,0.103558,2.544964,0.24616
2142,8189,rhr_sym_5_mc_2_sym_5_on_12_L_46,rhr,5,metaliic,2,5,organic,12,46,0.97,587,8035,30.2,61.9,2.049669,384950.5,12.99141,0.074665,1.640342,0.151594
2143,8196,rhr_sym_5_mc_2_sym_5_on_13_L_12,rhr,5,metaliic,2,5,organic,13,12,0.92,1232,5814,17.1,36,2.105263,87988.2,4.196985,0.219205,3.786225,1.178491
2144,8197,rhr_sym_5_mc_2_sym_5_on_13_L_13,rhr,5,metaliic,2,5,organic,13,13,0.92,1224,5496,16.6,35.8,2.156627,85170.57,3.997306,0.230155,3.844143,1.215358
2145,8200,rhr_sym_5_mc_2_sym_5_on_13_L_16,rhr,5,metaliic,2,5,organic,13,16,0.94,1065,6983,19,39.7,2.089474,107669.7,5.935543,0.158368,3.469244,0.872639
2146,8205,rhr_sym_5_mc_2_sym_5_on_13_L_20,rhr,5,metaliic,2,5,organic,13,20,0.95,963,7134,22.1,45.6,2.063348,152299.9,6.824075,0.139213,2.303457,0.683874
2147,8209,rhr_sym_5_mc_2_sym_5_on_13_L_24,rhr,5,metaliic,2,5,organic,13,24,0.95,841,7120,25.4,50.6,1.992126,209291.9,7.84236,0.121137,1.684216,0.568114
2148,8211,rhr_sym_5_mc_2_sym_5_on_13_L_26,rhr,5,metaliic,2,5,organic,13,26,0.95,811,6326,24.5,49,2,197656.8,7.226808,0.131455,1.080283,0.642209
2149,8212,rhr_sym_5_mc_2_sym_5_on_13_L_27,rhr,5,metaliic,2,5,organic,13,27,0.96,797,7877,23.8,48.5,2.037815,181052.4,9.16424,0.104755,1.981112,0.536541
2150,8226,rhr_sym_5_mc_2_sym_5_on_13_L_3,rhr,5,metaliic,2,5,organic,13,3,0.9,1462,5786,14.2,31,2.183099,57380.31,3.411727,0.263796,6.349568,1.510921
2151,8220,rhr_sym_5_mc_2_sym_5_on_13_L_34,rhr,5,metaliic,2,5,organic,13,34,0.96,767,8233,26.8,54.5,2.033582,241211.6,10.01707,0.095836,1.385571,0.397043
2152,8223,rhr_sym_5_mc_2_sym_5_on_13_L_37,rhr,5,metaliic,2,5,organic,13,37,0.96,745,8066,26.9,53.8,2,243212.2,10.10015,0.095048,1.464311,0.405308
2153,8228,rhr_sym_5_mc_2_sym_5_on_13_L_41,rhr,5,metaliic,2,5,organic,13,41,0.97,671,8024,29.9,59.4,1.986622,318262.8,11.32167,0.085676,1.174269,0.354243
2154,8230,rhr_sym_5_mc_2_sym_5_on_13_L_43,rhr,5,metaliic,2,5,organic,13,43,0.97,586,7820,32.6,65,1.993865,410585.3,12.67626,0.076521,0.769358,0.304598
2155,8232,rhr_sym_5_mc_2_sym_5_on_13_L_45,rhr,5,metaliic,2,5,organic,13,45,0.97,565,6846,32.3,62.9,1.947368,384568,11.52634,0.084155,0.545709,0.334228
2156,8233,rhr_sym_5_mc_2_sym_5_on_13_L_46,rhr,5,metaliic,2,5,organic,13,46,0.97,523,8446,34.7,68.4,1.971182,461169.7,15.32896,0.063279,0.610031,0.232249
2157,8244,rhr_sym_5_mc_2_sym_5_on_9_L_12,rhr,5,metaliic,2,5,organic,9,12,0.85,1501,3960,12.2,25.5,2.090164,35845.35,2.142726,0.396691,5.274153,2.725527
2158,8245,rhr_sym_5_mc_2_sym_5_on_9_L_13,rhr,5,metaliic,2,5,organic,9,13,0.88,1507,3828,13.3,26.3,1.977444,35294.42,2.136918,0.411808,10.79695,2.3505
2159,8248,rhr_sym_5_mc_2_sym_5_on_9_L_16,rhr,5,metaliic,2,5,organic,9,16,0.92,1354,5690,16.5,30.3,1.836364,47692.59,3.661473,0.251265,7.285197,2.343389
2160,8253,rhr_sym_5_mc_2_sym_5_on_9_L_20,rhr,5,metaliic,2,5,organic,9,20,0.92,1271,6105,17,35.9,2.111765,74451,4.245324,0.216709,5.009692,1.685072
2161,8257,rhr_sym_5_mc_2_sym_5_on_9_L_24,rhr,5,metaliic,2,5,organic,9,24,0.93,1085,6093,20,40.6,2.03,110351.2,5.059242,0.183822,2.808803,1.297265
2162,8259,rhr_sym_5_mc_2_sym_5_on_9_L_26,rhr,5,metaliic,2,5,organic,9,26,0.94,1044,5409,20.7,40.1,1.937198,105092.5,4.723262,0.199015,3.677288,1.158588
2163,8260,rhr_sym_5_mc_2_sym_5_on_9_L_27,rhr,5,metaliic,2,5,organic,9,27,0.95,1018,7122,21.4,39.3,1.836449,92767.91,6.341112,0.149816,3.737948,1.264195
2164,8274,rhr_sym_5_mc_2_sym_5_on_9_L_3,rhr,5,metaliic,2,5,organic,9,3,0.85,1667,3578,11.7,21.4,1.82906,20248.33,1.709354,0.497264,15.78966,4.975002
2165,8268,rhr_sym_5_mc_2_sym_5_on_9_L_34,rhr,5,metaliic,2,5,organic,9,34,0.95,941,7125,24.7,45.2,1.82996,131823.7,6.93851,0.136917,2.229442,0.901353
2166,8271,rhr_sym_5_mc_2_sym_5_on_9_L_37,rhr,5,metaliic,2,5,organic,9,37,0.95,948,7264,24.6,44.5,1.808943,133404.6,7.021693,0.135295,2.457838,0.964111
2167,8276,rhr_sym_5_mc_2_sym_5_on_9_L_41,rhr,5,metaliic,2,5,organic,9,41,0.96,875,7482,25,49.9,1.996,184361.1,7.972495,0.120414,2.012509,0.758296
2168,8278,rhr_sym_5_mc_2_sym_5_on_9_L_43,rhr,5,metaliic,2,5,organic,9,43,0.96,752,7263,28.2,55.3,1.960993,248215.9,9.043039,0.106159,1.266996,0.604442
2169,8280,rhr_sym_5_mc_2_sym_5_on_9_L_45,rhr,5,metaliic,2,5,organic,9,45,0.96,706,6200,28.5,54.6,1.915789,234100.1,8.233488,0.116597,1.841307,0.759661
2170,8281,rhr_sym_5_mc_2_sym_5_on_9_L_46,rhr,5,metaliic,2,5,organic,9,46,0.97,672,8201,29.7,58.7,1.976431,286659.6,11.53087,0.084122,1.26696,0.494001
2171,8292,rhr_sym_5_on_10_sym_5_mc_2_L_12,rhr,5,organic,10,5,metallic,2,12,0.91,1388,5108,13,29.4,2.261538,55565.93,3.213356,0.283193,5.08977,1.712206
2172,8293,rhr_sym_5_on_10_sym_5_mc_2_L_13,rhr,5,organic,10,5,metallic,2,13,0.91,1348,4668,13.3,29.5,2.218045,53379.56,3.026332,0.300694,2.297593,1.698486
2173,8296,rhr_sym_5_on_10_sym_5_mc_2_L_16,rhr,5,organic,10,5,metallic,2,16,0.94,1173,6451,17,34,2,70734.41,4.925282,0.190852,4.090987,1.233683
2174,8301,rhr_sym_5_on_10_sym_5_mc_2_L_20,rhr,5,organic,10,5,metallic,2,20,0.94,1102,6803,18.7,39.9,2.13369,105027.7,5.59334,0.168057,3.10368,0.80266
2175,8305,rhr_sym_5_on_10_sym_5_mc_2_L_24,rhr,5,organic,10,5,metallic,2,24,0.95,1008,6856,20.3,40.2,1.980296,143916.9,6.271207,0.151486,0.973356,0.435042
2176,8307,rhr_sym_5_on_10_sym_5_mc_2_L_26,rhr,5,organic,10,5,metallic,2,26,0.95,942,5948,21.3,43.2,2.028169,137653.6,5.82983,0.162955,1.167385,0.443428
2177,8308,rhr_sym_5_on_10_sym_5_mc_2_L_27,rhr,5,organic,10,5,metallic,2,27,0.96,900,7657,21,42.2,2.009524,125734,7.830598,0.122596,1.885041,0.531743
2178,8322,rhr_sym_5_on_10_sym_5_mc_2_L_3,rhr,5,organic,10,5,metallic,2,3,0.9,1436,4554,13.1,26,1.984733,34719.42,2.697203,0.333679,9.389187,3.084938
2179,8316,rhr_sym_5_on_10_sym_5_mc_2_L_34,rhr,5,organic,10,5,metallic,2,34,0.96,898,8149,22.3,46.1,2.067265,171757.5,8.427558,0.113912,1.170325,0.294793
2180,8319,rhr_sym_5_on_10_sym_5_mc_2_L_37,rhr,5,organic,10,5,metallic,2,37,0.96,862,7730,23.7,44.9,1.894515,169666.4,8.324951,0.115316,0.983024,0.313953
2181,8324,rhr_sym_5_on_10_sym_5_mc_2_L_41,rhr,5,organic,10,5,metallic,2,41,0.96,780,7806,25.5,52.3,2.05098,230913,9.347068,0.102706,1.216883,0.264077
2182,8326,rhr_sym_5_on_10_sym_5_mc_2_L_43,rhr,5,organic,10,5,metallic,2,43,0.97,697,7737,28.7,56.5,1.968641,302163.5,10.51784,0.092224,0.546129,0.209351
2183,8328,rhr_sym_5_on_10_sym_5_mc_2_L_45,rhr,5,organic,10,5,metallic,2,45,0.97,660,6594,29.6,57.4,1.939189,281658.8,9.482565,0.102293,0.580307,0.170867
2184,8329,rhr_sym_5_on_10_sym_5_mc_2_L_46,rhr,5,organic,10,5,metallic,2,46,0.97,616,8499,30.3,59.7,1.970297,344879.9,13.05204,0.074318,0.707374,0.15284
2185,8340,rhr_sym_5_on_11_sym_5_mc_2_L_12,rhr,5,organic,11,5,metallic,2,12,0.91,1367,4786,13.5,29.5,2.185185,56191.39,3.063169,0.297078,7.589335,1.986049
2186,8341,rhr_sym_5_on_11_sym_5_mc_2_L_13,rhr,5,organic,11,5,metallic,2,13,0.91,1343,4478,14.7,31.2,2.122449,54606.69,2.921648,0.311468,8.967769,2.267204
2187,8344,rhr_sym_5_on_11_sym_5_mc_2_L_16,rhr,5,organic,11,5,metallic,2,16,0.94,1179,6042,17.3,34.4,1.988439,70792.1,4.602879,0.20422,6.134246,1.443886
