,MOF ID,name,topology,First nodular symmetry code,First nodular character,First nodular ID,Second nodular symmetry code,Second nodular character,Second nodular ID,Connecting building block ID,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,bulk,shear
424,1943,dia_sym_4_mc_1_L_16,dia,4,metaliic,1,4,metallic,1,16,23.6701,20.97246,23.6701,12613.1,960.566,7698.87,0.9325,7.473931408,0.9325,0.0,7.47392,0.0,11761.8,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,148.2382,320.841,458.24,497.827,610.0,1368.0,1688.0,1504.0,24.0,50.0,72.0,82.0,122.0,288.0,368.0,336.0,10.5208,24.5938,32.6504,32.529,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.084058,0.169192
425,1948,dia_sym_4_mc_1_L_20,dia,4,metaliic,1,4,metallic,1,20,26.98877,22.92086,26.91743,68242.1,862.621,7666.57,0.9317,8.280526498,0.9317,0.0,8.28051,0.0,63581.2,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,193.6082,430.746,652.04,768.872,758.0,1776.0,2360.0,2300.0,32.0,68.0,104.0,128.0,172.0,422.0,580.0,596.0,13.44,32.802,46.6952,50.5864,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.338766,0.114051
426,1952,dia_sym_4_mc_1_L_24,dia,4,metaliic,1,4,metallic,1,24,30.37051,25.88416,30.30473,90545.7,748.27,7476.56,0.9362,9.35432945,0.9362,0.0,9.35432,0.0,84768.9,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,238.9782,540.651,845.84,1052.922,906.0,2184.0,3032.0,3168.0,40.0,86.0,136.0,176.0,222.0,558.0,808.0,908.0,16.3592,41.0102,60.74,69.8296,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.686288,0.080711
427,1954,dia_sym_4_mc_1_L_26,dia,4,metaliic,1,4,metallic,1,26,29.63194,25.4345,29.63194,21685.5,716.394,6702.04,0.9472,8.861280545,0.9472,0.0,8.86129,0.0,20540.5,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,222.171,492.7958,728.2168,828.7316,1002.0,2288.0,3136.0,3272.0,32.0,70.0,104.0,120.0,174.0,422.0,576.0,580.0,15.0208,35.9622,50.8872,54.08,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,9.2416,16.9936,24.7456,33.9872,49.0,91.0,133.0,182.0,1.0,2.0,3.0,4.0,4.0,10.0,16.0,20.0,0.5625,1.14,1.7175,2.28,54.76,138.38,222.0,276.76,0.0,0.49,0.98,0.98,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,-0.02,-0.04,-0.04,0.0,-3.9,-7.8,-7.8,2.618978,0.09227
428,1955,dia_sym_4_mc_1_L_27,dia,4,metaliic,1,4,metallic,1,27,28.73314,25.73037,28.73314,19861.3,728.68,8349.86,0.9515,10.90311979,0.9515,0.0,10.9031,0.0,18898.0,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,161.2432,346.851,484.25,523.837,682.0,1512.0,1832.0,1648.0,26.0,54.0,76.0,86.0,130.0,304.0,384.0,352.0,11.7066,26.9654,35.022,34.9006,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.994812,0.087897
429,1969,dia_sym_4_mc_1_L_3,dia,4,metaliic,1,4,metallic,1,3,18.68931,16.30857,18.68931,7384.38,1310.36,6842.4,0.8936,4.666196705,0.8936,0.0,4.66619,0.0,6598.68,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,135.2332,294.831,432.23,471.817,538.0,1224.0,1544.0,1360.0,22.0,46.0,68.0,78.0,114.0,272.0,352.0,322.0,9.335,22.2222,30.2788,30.1574,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782897,0.36283
430,1963,dia_sym_4_mc_1_L_34,dia,4,metaliic,1,4,metallic,1,34,31.61606,27.10721,31.56304,102499.0,677.196,8346.14,0.9485,11.68984506,0.9485,0.0,11.6898,0.0,97220.2,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,206.6132,456.756,678.05,781.877,830.0,1920.0,2504.0,2372.0,34.0,72.0,108.0,130.0,180.0,436.0,580.0,558.0,14.6258,35.1736,49.0668,51.7722,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.461847,0.061556
431,1966,dia_sym_4_mc_1_L_37,dia,4,metaliic,1,4,metallic,1,37,32.08409,27.49856,31.73726,103347.0,659.072,8189.98,0.952,11.8300695,0.952,0.0,11.8301,0.0,98386.4,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,206.6132,456.756,678.05,794.882,830.0,1920.0,2504.0,2444.0,34.0,72.0,108.0,132.0,180.0,438.0,596.0,610.0,14.6258,35.1736,49.0668,52.958,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.258337,0.058138
432,1971,dia_sym_4_mc_1_L_41,dia,4,metaliic,1,4,metallic,1,41,35.16733,29.65185,34.90389,131384.0,600.379,8131.81,0.9532,12.91056602,0.9532,0.0,12.9106,0.0,125235.0,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,251.9832,566.661,871.85,1065.927,978.0,2328.0,3176.0,3240.0,42.0,90.0,140.0,178.0,230.0,572.0,808.0,870.0,17.545,43.3818,63.1116,71.0154,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.141661,0.048101
433,1973,dia_sym_4_mc_1_L_43,dia,4,metaliic,1,4,metallic,1,43,38.77685,32.84092,38.31355,165303.0,532.257,7938.02,0.9563,14.26215034,0.9563,0.0,14.2622,0.0,158079.0,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,297.3532,676.566,1065.65,1349.977,1126.0,2736.0,3848.0,4108.0,50.0,108.0,172.0,226.0,280.0,708.0,1036.0,1182.0,20.4642,51.59,77.1564,90.2586,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.703552,0.035744
434,1975,dia_sym_4_mc_1_L_45,dia,4,metaliic,1,4,metallic,1,45,37.88861,32.58755,36.50693,39222.5,508.935,7004.84,0.9649,13.28060913,0.9649,0.0,13.2806,0.0,37845.8,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,272.1424,604.7832,889.2152,1014.6518,1270.0,2892.0,4004.0,4268.0,38.0,84.0,124.0,142.0,208.0,504.0,688.0,694.0,18.4566,44.018,62.3772,66.6358,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,9.2416,16.9936,24.7456,34.48373333,49.0,91.0,133.0,184.3333333,1.0,2.0,3.0,4.0,4.0,10.0,16.0,19.33333333,0.5625,1.14,1.7175,2.275,54.76,138.38,222.0,267.14,0.0,0.49,0.98,0.816666667,0.0,1.0,2.0,1.666666667,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.666666667,0.0,-0.02,-0.04,-0.033333333,0.0,-3.9,-7.8,-6.5,1.763219,0.04149
435,1976,dia_sym_4_mc_1_L_46,dia,4,metaliic,1,4,metallic,1,46,40.21854,34.59155,40.16577,183978.0,481.057,8560.63,0.9623,17.12457358,0.9623,0.0,17.1246,0.0,177042.0,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,264.9882,592.671,897.86,1091.937,1050.0,2472.0,3320.0,3384.0,44.0,94.0,144.0,182.0,238.0,588.0,824.0,884.0,18.7308,45.7534,65.4832,73.387,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666504,0.02993
436,1987,dia_sym_4_mc_1_sym_4_on_14_L_12,dia,4,metaliic,1,4,organic,14,12,14.25565,11.62053,14.19057,15609.0,1758.43,5818.14,0.8184,2.70784461,0.8184,0.0,2.70785,0.0,12774.4,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,481.5664,1094.052,1743.19,2264.524,2008.0,4896.0,7264.0,8384.0,81.0,176.0,284.0,384.0,460.0,1176.0,1772.0,2168.0,34.064,86.7944,133.3996,165.7456,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,3.61,19.38,38.76,72.2,196.0,336.0,672.0,784.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.3456,3.5728,7.1456,10.5792,1391.29,1685.96,3371.92,4716.841624,0.0,-2.6,-5.2,-7.6,0.0,32.0,64.0,168.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,1.56,3.12,9.44,0.0,104.0,208.0,470.34312,9.292184,0.862602
